variable,mean,count,school_lab,year_group_lab,gender_lab,fsm_lab,sen_lab
sleep_score,0.4883720930232558,43.0,School G,Year 10,All,All,All
physical_score,258.0,40.0,School G,Year 10,All,All,All
free_like_score,3.0217391304347827,46.0,School G,Year 10,All,All,All
media_score,4.434782608695652,46.0,School G,Year 10,All,All,All
places_score,2.6739130434782608,46.0,School G,Year 10,All,All,All
staff_talk_score,2.869047619047619,42.0,School G,Year 10,All,All,All
home_talk_score,2.3452380952380953,42.0,School G,Year 10,All,All,All
peer_talk_score,2.567073170731707,41.0,School G,Year 10,All,All,All
talk_score,7.654411764705882,34.0,School G,Year 10,All,All,All
accept_score,10.136363636363637,44.0,School G,Year 10,All,All,All
school_belong_score,2.7906976744186047,43.0,School G,Year 10,All,All,All
staff_relationship_score,12.457142857142857,35.0,School G,Year 10,All,All,All
home_relationship_score,13.15625,32.0,School G,Year 10,All,All,All
home_happy_score,5.2,40.0,School G,Year 10,All,All,All
local_env_score,14.871794871794874,26.0,School G,Year 10,All,All,All
discrim_score,1.065217391304348,46.0,School G,Year 10,All,All,All
belong_local_score,2.395348837209302,43.0,School G,Year 10,All,All,All
wealth_score,0.3793103448275862,29.0,School G,Year 10,All,All,All
future_score,8.05,20.0,School G,Year 10,All,All,All
climate_score,2.466666666666667,45.0,School G,Year 10,All,All,All
social_score,11.518518518518519,27.0,School G,Year 10,All,All,All
bully_score,7.266666666666667,45.0,School G,Year 10,All,All,All
autonomy_score,NULL,NULL,School G,All,Girl,All,All
life_satisfaction_score,5.230769230769231,13.0,School G,All,Girl,All,All
optimism_score,10.916666666666666,12.0,School G,All,Girl,All,All
wellbeing_score,NULL,NULL,School G,All,Girl,All,All
esteem_score,NULL,NULL,School G,All,Girl,All,All
stress_score,7.333333333333333,12.0,School G,All,Girl,All,All
appearance_score,3.5454545454545454,11.0,School G,All,Girl,All,All
negative_score,NULL,NULL,School G,All,Girl,All,All
lonely_score,4.0,13.0,School G,All,Girl,All,All
support_score,4.7272727272727275,11.0,School G,All,Girl,All,All
sleep_score,0.5833333333333334,12.0,School G,All,Girl,All,All
physical_score,192.5,12.0,School G,All,Girl,All,All
free_like_score,2.8461538461538463,13.0,School G,All,Girl,All,All
media_score,3.0,13.0,School G,All,Girl,All,All
places_score,2.3076923076923075,13.0,School G,All,Girl,All,All
staff_talk_score,NULL,NULL,School G,All,Girl,All,All
home_talk_score,NULL,NULL,School G,All,Girl,All,All
peer_talk_score,3.0,10.0,School G,All,Girl,All,All
talk_score,NULL,NULL,School G,All,Girl,All,All
accept_score,10.9,10.0,School G,All,Girl,All,All
school_belong_score,3.090909090909091,11.0,School G,All,Girl,All,All
staff_relationship_score,13.3,10.0,School G,All,Girl,All,All
home_relationship_score,12.75,12.0,School G,All,Girl,All,All
home_happy_score,4.916666666666667,12.0,School G,All,Girl,All,All
local_env_score,NULL,NULL,School G,All,Girl,All,All
discrim_score,1.0,13.0,School G,All,Girl,All,All
belong_local_score,1.8333333333333333,12.0,School G,All,Girl,All,All
wealth_score,NULL,NULL,School G,All,Girl,All,All
future_score,NULL,NULL,School G,All,Girl,All,All
climate_score,2.5833333333333335,12.0,School G,All,Girl,All,All
social_score,11.6,10.0,School G,All,Girl,All,All
bully_score,7.333333333333333,12.0,School G,All,Girl,All,All
autonomy_score,18.266666666666666,15.0,School G,All,Boy,All,All
life_satisfaction_score,5.3478260869565215,23.0,School G,All,Boy,All,All
optimism_score,11.090909090909092,22.0,School G,All,Boy,All,All
wellbeing_score,20.6875,16.0,School G,All,Boy,All,All
esteem_score,13.0625,16.0,School G,All,Boy,All,All
stress_score,8.722222222222221,18.0,School G,All,Boy,All,All
appearance_score,3.4,20.0,School G,All,Boy,All,All
negative_score,9.25,16.0,School G,All,Boy,All,All
lonely_score,2.772727272727273,22.0,School G,All,Boy,All,All
support_score,5.0,19.0,School G,All,Boy,All,All
sleep_score,0.45454545454545453,22.0,School G,All,Boy,All,All
physical_score,176.8421052631579,19.0,School G,All,Boy,All,All
free_like_score,2.9130434782608696,23.0,School G,All,Boy,All,All
media_score,4.913043478260869,23.0,School G,All,Boy,All,All
places_score,2.782608695652174,23.0,School G,All,Boy,All,All
staff_talk_score,2.5476190476190474,21.0,School G,All,Boy,All,All
home_talk_score,2.4761904761904763,21.0,School G,All,Boy,All,All
peer_talk_score,2.8625,20.0,School G,All,Boy,All,All
talk_score,8.041666666666666,18.0,School G,All,Boy,All,All
accept_score,10.947368421052632,19.0,School G,All,Boy,All,All
school_belong_score,3.4545454545454546,22.0,School G,All,Boy,All,All
staff_relationship_score,11.75,16.0,School G,All,Boy,All,All
home_relationship_score,12.31578947368421,19.0,School G,All,Boy,All,All
home_happy_score,4.6,20.0,School G,All,Boy,All,All
local_env_score,NULL,NULL,School G,All,Boy,All,All
discrim_score,1.0,23.0,School G,All,Boy,All,All
belong_local_score,2.409090909090909,22.0,School G,All,Boy,All,All
wealth_score,0.4166666666666667,12.0,School G,All,Boy,All,All
future_score,7.458333333333333,12.0,School G,All,Boy,All,All
climate_score,2.1904761904761907,21.0,School G,All,Boy,All,All
social_score,12.923076923076923,13.0,School G,All,Boy,All,All
bully_score,7.545454545454546,22.0,School G,All,Boy,All,All
autonomy_score,18.609756097560975,41.0,School G,All,All,FSM,All
life_satisfaction_score,5.345454545454546,55.0,School G,All,All,FSM,All
optimism_score,11.872727272727273,55.0,School G,All,All,FSM,All
wellbeing_score,20.833333333333332,42.0,School G,All,All,FSM,All
esteem_score,12.894736842105264,38.0,School G,All,All,FSM,All
stress_score,8.104166666666666,48.0,School G,All,All,FSM,All
appearance_score,3.7962962962962963,54.0,School G,All,All,FSM,All
negative_score,9.3125,32.0,School G,All,All,FSM,All
lonely_score,2.6666666666666665,57.0,School G,All,All,FSM,All
support_score,4.6923076923076925,52.0,School G,All,All,FSM,All
sleep_score,0.5087719298245614,57.0,School G,All,All,FSM,All
physical_score,231.34615384615384,52.0,School G,All,All,FSM,All
free_like_score,2.810344827586207,58.0,School G,All,All,FSM,All
media_score,3.983050847457627,59.0,School G,All,All,FSM,All
places_score,2.7017543859649122,57.0,School G,All,All,FSM,All
staff_talk_score,2.6470588235294117,51.0,School G,All,All,FSM,All
home_talk_score,2.4326923076923075,52.0,School G,All,All,FSM,All
peer_talk_score,2.6989795918367347,49.0,School G,All,All,FSM,All
talk_score,7.711538461538462,39.0,School G,All,All,FSM,All
accept_score,10.596153846153847,52.0,School G,All,All,FSM,All
school_belong_score,2.8653846153846154,52.0,School G,All,All,FSM,All
staff_relationship_score,12.291666666666666,48.0,School G,All,All,FSM,All
home_relationship_score,12.604166666666666,48.0,School G,All,All,FSM,All
home_happy_score,4.568627450980392,51.0,School G,All,All,FSM,All
local_env_score,13.908045977011495,29.0,School G,All,All,FSM,All
discrim_score,1.0508474576271187,59.0,School G,All,All,FSM,All
belong_local_score,2.1403508771929824,57.0,School G,All,All,FSM,All
wealth_score,0.2777777777777778,36.0,School G,All,All,FSM,All
future_score,7.476190476190476,21.0,School G,All,All,FSM,All
climate_score,2.4210526315789473,57.0,School G,All,All,FSM,All
social_score,12.290322580645162,31.0,School G,All,All,FSM,All
bully_score,7.321428571428571,56.0,School G,All,All,FSM,All
autonomy_score,18.80952380952381,21.0,School G,All,All,Non-FSM,All
life_satisfaction_score,4.351351351351352,37.0,School G,All,All,Non-FSM,All
optimism_score,10.91891891891892,37.0,School G,All,All,Non-FSM,All
wellbeing_score,21.75,28.0,School G,All,All,Non-FSM,All
esteem_score,14.0,25.0,School G,All,All,Non-FSM,All
stress_score,8.125,32.0,School G,All,All,Non-FSM,All
appearance_score,4.735294117647059,34.0,School G,All,All,Non-FSM,All
negative_score,10.28,25.0,School G,All,All,Non-FSM,All
lonely_score,3.2,40.0,School G,All,All,Non-FSM,All
support_score,4.837837837837838,37.0,School G,All,All,Non-FSM,All
sleep_score,0.4473684210526316,38.0,School G,All,All,Non-FSM,All
physical_score,254.57142857142858,35.0,School G,All,All,Non-FSM,All
free_like_score,2.825,40.0,School G,All,All,Non-FSM,All
media_score,4.05,40.0,School G,All,All,Non-FSM,All
places_score,2.55,40.0,School G,All,All,Non-FSM,All
staff_talk_score,2.3552631578947367,38.0,School G,All,All,Non-FSM,All
home_talk_score,2.4305555555555554,36.0,School G,All,All,Non-FSM,All
peer_talk_score,2.6214285714285714,35.0,School G,All,All,Non-FSM,All
talk_score,7.225,30.0,School G,All,All,Non-FSM,All
accept_score,10.411764705882353,34.0,School G,All,All,Non-FSM,All
school_belong_score,3.057142857142857,35.0,School G,All,All,Non-FSM,All
staff_relationship_score,12.483870967741936,31.0,School G,All,All,Non-FSM,All
home_relationship_score,12.333333333333334,27.0,School G,All,All,Non-FSM,All
home_happy_score,5.485714285714286,35.0,School G,All,All,Non-FSM,All
local_env_score,14.916666666666668,20.0,School G,All,All,Non-FSM,All
discrim_score,1.0,40.0,School G,All,All,Non-FSM,All
belong_local_score,2.5135135135135136,37.0,School G,All,All,Non-FSM,All
wealth_score,0.41379310344827586,29.0,School G,All,All,Non-FSM,All
future_score,7.775,20.0,School G,All,All,Non-FSM,All
climate_score,2.3157894736842106,38.0,School G,All,All,Non-FSM,All
social_score,11.791666666666666,24.0,School G,All,All,Non-FSM,All
bully_score,7.564102564102564,39.0,School G,All,All,Non-FSM,All
autonomy_score,18.696969696969695,33.0,School G,All,All,All,SEN
life_satisfaction_score,4.5,40.0,School G,All,All,All,SEN
optimism_score,11.534883720930232,43.0,School G,All,All,All,SEN
wellbeing_score,21.13888888888889,36.0,School G,All,All,All,SEN
esteem_score,13.59375,32.0,School G,All,All,All,SEN
stress_score,8.256410256410257,39.0,School G,All,All,All,SEN
appearance_score,4.558139534883721,43.0,School G,All,All,All,SEN
negative_score,9.636363636363637,22.0,School G,All,All,All,SEN
lonely_score,2.782608695652174,46.0,School G,All,All,All,SEN
support_score,4.9,40.0,School G,All,All,All,SEN
sleep_score,0.5111111111111111,45.0,School G,All,All,All,SEN
physical_score,276.42857142857144,42.0,School G,All,All,All,SEN
free_like_score,2.5652173913043477,46.0,School G,All,All,All,SEN
media_score,3.9130434782608696,46.0,School G,All,All,All,SEN
places_score,2.4318181818181817,44.0,School G,All,All,All,SEN
staff_talk_score,2.4634146341463414,41.0,School G,All,All,All,SEN
home_talk_score,2.53125,40.0,School G,All,All,All,SEN
peer_talk_score,2.723684210526316,38.0,School G,All,All,All,SEN
talk_score,7.612903225806452,31.0,School G,All,All,All,SEN
accept_score,10.31578947368421,38.0,School G,All,All,All,SEN
school_belong_score,3.1794871794871793,39.0,School G,All,All,All,SEN
staff_relationship_score,12.243243243243244,37.0,School G,All,All,All,SEN
home_relationship_score,12.625,32.0,School G,All,All,All,SEN
home_happy_score,4.621621621621622,37.0,School G,All,All,All,SEN
local_env_score,15.210526315789476,19.0,School G,All,All,All,SEN
discrim_score,1.065217391304348,46.0,School G,All,All,All,SEN
belong_local_score,2.2444444444444445,45.0,School G,All,All,All,SEN
wealth_score,0.34375,32.0,School G,All,All,All,SEN
future_score,7.545454545454546,22.0,School G,All,All,All,SEN
climate_score,2.3333333333333335,45.0,School G,All,All,All,SEN
social_score,12.666666666666666,24.0,School G,All,All,All,SEN
bully_score,7.636363636363637,44.0,School G,All,All,All,SEN
autonomy_score,18.275862068965516,29.0,School G,All,All,All,Non-SEN
life_satisfaction_score,5.081632653061225,49.0,School G,All,All,All,Non-SEN
optimism_score,11.63265306122449,49.0,School G,All,All,All,Non-SEN
wellbeing_score,21.243243243243242,37.0,School G,All,All,All,Non-SEN
esteem_score,12.9375,32.0,School G,All,All,All,Non-SEN
stress_score,8.404761904761905,42.0,School G,All,All,All,Non-SEN
appearance_score,3.723404255319149,47.0,School G,All,All,All,Non-SEN
negative_score,9.666666666666666,33.0,School G,All,All,All,Non-SEN
lonely_score,2.923076923076923,52.0,School G,All,All,All,Non-SEN
support_score,4.745098039215686,51.0,School G,All,All,All,Non-SEN
sleep_score,0.39215686274509803,51.0,School G,All,All,All,Non-SEN
physical_score,206.5909090909091,44.0,School G,All,All,All,Non-SEN
free_like_score,3.0754716981132075,53.0,School G,All,All,All,Non-SEN
media_score,4.277777777777778,54.0,School G,All,All,All,Non-SEN
places_score,2.6296296296296298,54.0,School G,All,All,All,Non-SEN
staff_talk_score,2.4948979591836733,49.0,School G,All,All,All,Non-SEN
home_talk_score,2.423469387755102,49.0,School G,All,All,All,Non-SEN
peer_talk_score,2.6648936170212765,47.0,School G,All,All,All,Non-SEN
talk_score,7.5,39.0,School G,All,All,All,Non-SEN
accept_score,10.604166666666666,48.0,School G,All,All,All,Non-SEN
school_belong_score,2.625,48.0,School G,All,All,All,Non-SEN
staff_relationship_score,12.488372093023257,43.0,School G,All,All,All,Non-SEN
home_relationship_score,12.422222222222222,45.0,School G,All,All,All,Non-SEN
home_happy_score,5.078431372549019,51.0,School G,All,All,All,Non-SEN
local_env_score,13.623655913978494,31.0,School G,All,All,All,Non-SEN
discrim_score,1.0,54.0,School G,All,All,All,Non-SEN
belong_local_score,2.326530612244898,49.0,School G,All,All,All,Non-SEN
wealth_score,0.3125,32.0,School G,All,All,All,Non-SEN
future_score,7.78125,16.0,School G,All,All,All,Non-SEN
climate_score,2.372549019607843,51.0,School G,All,All,All,Non-SEN
social_score,11.34375,32.0,School G,All,All,All,Non-SEN
bully_score,7.423076923076923,52.0,School G,All,All,All,Non-SEN
