cat,cat_lab,count,percentage,measure,n_responses,school_lab,year_group_lab,gender_lab,fsm_lab,sen_lab,group,measure_lab
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[19, 25, 19, 22, 27, 6]","[16.1, 21.2, 16.1, 18.6, 22.9, 5.1]",discrim_orientation,112,School A,All,All,All,All,discrim,Your sexual orientation
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[25, 16, 24, 26, 20, 7]","[21.2, 13.6, 20.3, 22.0, 16.9, 5.9]",discrim_disability,111,School A,All,All,All,All,discrim,Disability
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[19, 20, 14, 23, 30, 12]","[16.1, 16.9, 11.9, 19.5, 25.4, 10.2]",discrim_faith,106,School A,All,All,All,All,discrim,Your religion/faith
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[21, 25, 29, 36, 7]","[17.8, 21.2, 24.6, 30.5, 5.9]",belong_local,111,School A,All,All,All,All,belong_local,I feel like I belong in my local area
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[26, 26, 26, 38, 2]","[22.0, 22.0, 22.0, 32.2, 1.7]",accept_local,116,School A,All,All,All,All,accept,People in your local area
"[1.0, 2.0, 3.0, 4.0, nan]","['Richer', 'Poorer', 'About the same', ""Don't know"", 'Missing']","[31, 23, 31, 31, 2]","[26.3, 19.5, 26.3, 26.3, 1.7]",wealth,116,School A,All,All,All,All,wealth,"Compared to your friends, is your family richer, poorer or about the same?"
"[1.0, 2.0, 3.0, 4.0, nan]","['Not many', 'Quite a few', 'A lot', 'Unsure', 'Missing']","[37, 28, 22, 28, 3]","[31.4, 23.7, 18.6, 23.7, 2.5]",future_options,115,School A,All,All,All,All,future,How many options are available?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not interested', 'A little interested', 'Quite interested', 'Very interested', 'Unsure', 'Missing']","[21, 32, 16, 18, 19, 12]","[17.8, 27.1, 13.6, 15.3, 16.1, 10.2]",future_interest,106,School A,All,All,All,All,future,How do you feel about the options available?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Unsure', 'Missing']","[18, 28, 25, 21, 19, 7]","[15.3, 23.7, 21.2, 17.8, 16.1, 5.9]",future_support,111,School A,All,All,All,All,future,"Do you feel (or think you would feel) supported to explore options that interest you, even if no-one else around you has done them before?"
"[1.0, 2.0, 3.0, 4.0, nan]","['Often', 'Sometimes', 'Rarely', 'Never', 'Missing']","[24, 29, 32, 26, 7]","[20.3, 24.6, 27.1, 22.0, 5.9]",climate,111,School A,All,All,All,All,climate,How often do you worry about the impact of climate change on your future?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[24, 24, 17, 27, 20, 6]","[20.3, 20.3, 14.4, 22.9, 16.9, 5.1]",social_along,112,School A,All,All,All,All,social,I get along with people around me
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[19, 26, 19, 24, 20, 10]","[16.1, 22.0, 16.1, 20.3, 16.9, 8.5]",social_time,108,School A,All,All,All,All,social,People like to spend time with me
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[20, 25, 27, 22, 12, 12]","[16.9, 21.2, 22.9, 18.6, 10.2, 10.2]",social_support,106,School A,All,All,All,All,social,I feel supported by my friends
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[25, 12, 22, 26, 20, 13]","[21.2, 10.2, 18.6, 22.0, 16.9, 11.0]",social_hard,105,School A,All,All,All,All,social,My friends care about me when times are hard (for example if I am sick or have done something wrong)
"[1.0, 2.0, 3.0, 4.0]","['Not bullied at all', '1-3 times in the last 6 months', '4 or more times in the last 6 months', 'A few times a week']","[34, 33, 31, 20]","[28.8, 28.0, 26.3, 16.9]",bully_physical,118,School A,All,All,All,All,bully,"How often do you get physically bullied at school? By this we mean getting hit, pushed around, threatened, or having belongings stolen"
"[1.0, 2.0, 3.0, 4.0, nan]","['Not bullied at all', '1-3 times in the last 6 months', '4 or more times in the last 6 months', 'A few times a week', 'Missing']","[22, 20, 38, 26, 12]","[18.6, 16.9, 32.2, 22.0, 10.2]",bully_other,106,School A,All,All,All,All,bully,"How often do you get bullied in other ways at school? By this we mean insults, slurs, name calling, threats, getting left out or excluded by others, or having rumours spread about you on purpose"
"[1.0, 2.0, 3.0, 4.0, nan]","['Not bullied at all', '1-3 times in the last 6 months', '4 or more times in the last 6 months', 'A few times a week', 'Missing']","[26, 29, 29, 26, 8]","[22.0, 24.6, 24.6, 22.0, 6.8]",bully_cyber,110,School A,All,All,All,All,bully,"How often do you get cyber-bullied? By this we mean someone sending mean text or online messages about you, creating a website making fun of you, posting pictures that make you look bad online, or sharing them with others"
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[57, 54, 7]","[48.3, 45.8, 5.9]",peer_talk,111,School A,All,All,All,All,talk,Another person your age
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[20, 27, 25, 29, 17]","[16.9, 22.9, 21.2, 24.6, 14.4]",peer_talk_listen,101,School A,All,All,All,All,talk,Another person your age
"[1.0, 2.0, 3.0, nan]","['Not helpful', 'Somewhat helpful', 'Very helpful', 'Missing']","[46, 33, 38, 1]","[39.0, 28.0, 32.2, 0.8]",peer_talk_helpful,117,School A,All,All,All,All,talk,Another person your age
"[1.0, 2.0, 3.0, 4.0]","['Very uncomfortable', 'Uncomfortable', 'Comfortable', 'Very comfortable']","[24, 18, 41, 35]","[20.3, 15.3, 34.7, 29.7]",peer_talk_if,118,School A,All,All,All,All,talk,Another person your age
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[21, 34, 27, 27, 9]","[17.8, 28.8, 22.9, 22.9, 7.6]",accept_peer,109,School A,All,All,All,All,accept,Other people your age
"[8.0, 10.0, nan]","['Year 8', 'Year 10', 'Missing']","[61, 54, 3]","[51.7, 45.8, 2.5]",year_group,115,School A,All,All,All,All,demographic,
"[0.0, 1.0, nan]","['Non-FSM', 'FSM', 'Missing']","[55, 57, 6]","[46.6, 48.3, 5.1]",fsm,112,School A,All,All,All,All,demographic,
"[0.0, 1.0, nan]","['Non-SEN', 'SEN', 'Missing']","[50, 57, 11]","[42.4, 48.3, 9.3]",sen,107,School A,All,All,All,All,demographic,
"[1.0, 2.0, nan]","['Ethnic minority', 'White British', 'Missing']","[45, 62, 11]","[38.1, 52.5, 9.3]",ethnicity,107,School A,All,All,All,All,demographic,
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[50, 58, 10]","[42.4, 49.2, 8.5]",english_additional,108,School A,All,All,All,All,demographic,
"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, nan]","['Girl', 'Boy', 'Non-binary', 'I describe myself in another way', 'Currently unsure', 'Prefer not to say', 'Missing']","[20, 16, 21, 22, 16, 17, 12]","[16.1, 12.9, 16.9, 17.7, 12.9, 13.7, 9.7]",gender,112,School B,All,All,All,All,demographic,Gender
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Yes', 'No', 'Prefer not to say', 'I describe myself in another way', 'Not sure', 'Missing']","[18, 17, 27, 22, 26, 14]","[14.5, 13.7, 21.8, 17.7, 21.0, 11.3]",transgender,110,School B,All,All,All,All,demographic,Do you consider yourself to be transgender?
"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, nan]","['Bi/pansexual', 'Gay/lesbian', 'Heterosexual/straight', 'I describe myself in another way', 'Currently unsure', 'Prefer not to say', 'Missing']","[17, 19, 34, 13, 12, 26, 3]","[13.7, 15.3, 27.4, 10.5, 9.7, 21.0, 2.4]",sexual_orientation,121,School B,All,All,All,All,demographic,Sexual orientation
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', 'Unsure', 'Missing']","[35, 31, 47, 11]","[28.2, 25.0, 37.9, 8.9]",neurodivergent,113,School B,All,All,All,All,demographic,Do you identify as neurodivergent?
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', ""I don't know"", 'Missing']","[41, 41, 30, 12]","[33.1, 33.1, 24.2, 9.7]",birth_parent1,112,School B,All,All,All,All,demographic,
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', ""I don't know"", 'Missing']","[42, 47, 33, 2]","[33.9, 37.9, 26.6, 1.6]",birth_parent2,122,School B,All,All,All,All,demographic,
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', ""I don't know"", 'Missing']","[33, 37, 43, 11]","[26.6, 29.8, 34.7, 8.9]",birth_you,113,School B,All,All,All,All,demographic,
"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, nan]","['Under 1 year old', '1 year old', '2 years old', '3 years old', '4 years old', '5 years old', '6 years old', '7 years old', '8 years old', '9 years old', '10 years old', '11 years old', '12 years old', '13 years old', '14 years old', '15 years old', 'Missing']","[4, 9, 8, 8, 7, 10, 6, 4, 8, 9, 9, 7, 9, 9, 4, 3, 10]","[3.2, 7.3, 6.5, 6.5, 5.6, 8.1, 4.8, 3.2, 6.5, 7.3, 7.3, 5.6, 7.3, 7.3, 3.2, 2.4, 8.1]",birth_you_age,114,School B,All,All,All,All,demographic,
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[26, 21, 20, 26, 22, 9]","[21.0, 16.9, 16.1, 21.0, 17.7, 7.3]",autonomy_pressure,115,School B,All,All,All,All,autonomy,I feel pressured in my life
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[24, 23, 23, 27, 20, 7]","[19.4, 18.5, 18.5, 21.8, 16.1, 5.6]",autonomy_express,117,School B,All,All,All,All,autonomy,I generally feel free to express my ideas and opinions
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[28, 16, 25, 25, 28, 2]","[22.6, 12.9, 20.2, 20.2, 22.6, 1.6]",autonomy_decide,122,School B,All,All,All,All,autonomy,I feel like I am free to decide for myself how to live my life
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[29, 20, 22, 17, 27, 9]","[23.4, 16.1, 17.7, 13.7, 21.8, 7.3]",autonomy_told,115,School B,All,All,All,All,autonomy,In my daily life I often have to do what I am told
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[18, 26, 23, 20, 25, 12]","[14.5, 21.0, 18.5, 16.1, 20.2, 9.7]",autonomy_myself,112,School B,All,All,All,All,autonomy,I feel I can pretty much be myself in daily situations
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[21, 25, 11, 30, 23, 14]","[16.9, 20.2, 8.9, 24.2, 18.5, 11.3]",autonomy_choice,110,School B,All,All,All,All,autonomy,I have enough choice about how I spend my time
"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, nan]","['0 - not at all', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10 - completely', 'Missing']","[1, 16, 8, 14, 9, 12, 10, 7, 17, 12, 17, 1]","[0.8, 12.9, 6.5, 11.3, 7.3, 9.7, 8.1, 5.6, 13.7, 9.7, 13.7, 0.8]",life_satisfaction,123,School B,All,All,All,All,life_satisfaction,"Overall, how satisfied are you with your life nowadays?"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Almost never', 'Sometimes', 'Often', 'Very often', 'Always', 'Missing']","[21, 22, 28, 23, 23, 7]","[16.9, 17.7, 22.6, 18.5, 18.5, 5.6]",optimism_future,117,School B,All,All,All,All,optimism,I am optimistic about my future
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'Missing']","[21, 15, 29, 30, 20, 9]","[16.9, 12.1, 23.4, 24.2, 16.1, 7.3]",optimism_best,115,School B,All,All,All,All,optimism,"In uncertain times, I expect the best"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'Missing']","[18, 20, 21, 30, 25, 10]","[14.5, 16.1, 16.9, 24.2, 20.2, 8.1]",optimism_good,114,School B,All,All,All,All,optimism,I think good things are going to happen to me
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'Missing']","[26, 25, 24, 16, 16, 17]","[21.0, 20.2, 19.4, 12.9, 12.9, 13.7]",optimism_work,107,School B,All,All,All,All,optimism,"I believe that things will work out, no matter how difficult they seem"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[27, 19, 19, 30, 14, 15]","[21.8, 15.3, 15.3, 24.2, 11.3, 12.1]",wellbeing_optimistic,109,School B,All,All,All,All,wellbeing,I've been feeling optimistic about the future
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[28, 20, 25, 22, 26, 3]","[22.6, 16.1, 20.2, 17.7, 21.0, 2.4]",wellbeing_useful,121,School B,All,All,All,All,wellbeing,I've been feeling useful
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[20, 20, 21, 25, 24, 14]","[16.1, 16.1, 16.9, 20.2, 19.4, 11.3]",wellbeing_relaxed,110,School B,All,All,All,All,wellbeing,I've been feeling relaxed
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[26, 31, 21, 28, 17, 1]","[21.0, 25.0, 16.9, 22.6, 13.7, 0.8]",wellbeing_problems,123,School B,All,All,All,All,wellbeing,I've been dealing with problems well
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[20, 27, 20, 21, 22, 14]","[16.1, 21.8, 16.1, 16.9, 17.7, 11.3]",wellbeing_thinking,110,School B,All,All,All,All,wellbeing,I've been thinking clearly
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[27, 17, 24, 22, 20, 14]","[21.8, 13.7, 19.4, 17.7, 16.1, 11.3]",wellbeing_close,110,School B,All,All,All,All,wellbeing,I've been feeling close to other people
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'Missing']","[28, 16, 28, 15, 29, 8]","[22.6, 12.9, 22.6, 12.1, 23.4, 6.5]",wellbeing_mind,116,School B,All,All,All,All,wellbeing,I've been able to make up my own mind about things
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[28, 32, 28, 29, 7]","[22.6, 25.8, 22.6, 23.4, 5.6]",esteem_satisfied,117,School B,All,All,All,All,esteem,"On the whole, I am satisfied with myself"
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[37, 30, 25, 26, 6]","[29.8, 24.2, 20.2, 21.0, 4.8]",esteem_qualities,118,School B,All,All,All,All,esteem,I feel that I have a number of good qualities
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[30, 32, 30, 28, 4]","[24.2, 25.8, 24.2, 22.6, 3.2]",esteem_well,120,School B,All,All,All,All,esteem,I am able to do things as well as most other people
"[1.0, 2.0, 3.0, 4.0]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree']","[34, 33, 22, 35]","[27.4, 26.6, 17.7, 28.2]",esteem_value,124,School B,All,All,All,All,esteem,I am a person of value
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[41, 34, 26, 18, 5]","[33.1, 27.4, 21.0, 14.5, 4.0]",esteem_good,119,School B,All,All,All,All,esteem,I feel good about myself
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'Missing']","[20, 25, 26, 34, 15, 4]","[16.1, 20.2, 21.0, 27.4, 12.1, 3.2]",stress_control,120,School B,All,All,All,All,stress,"In the last month, how often have you felt that you were unable to control the important things in your life?"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'Missing']","[20, 25, 33, 19, 22, 5]","[16.1, 20.2, 26.6, 15.3, 17.7, 4.0]",stress_overcome,119,School B,All,All,All,All,stress,"In the last month, how often have you felt difficulties were piling up so high that you could not overcome them?"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'Missing']","[22, 26, 19, 29, 23, 5]","[17.7, 21.0, 15.3, 23.4, 18.5, 4.0]",stress_confident,119,School B,All,All,All,All,stress,"In the last month, how often have you felt confident about your ability to handle your personal problems?"
"[1.0, 2.0, 3.0, 4.0, 5.0]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often']","[27, 18, 22, 35, 22]","[21.8, 14.5, 17.7, 28.2, 17.7]",stress_way,124,School B,All,All,All,All,stress,"In the last month, how often have you felt that things were going your way?"
"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, nan]","['0 - Very unhappy', '1', '2', '3', '4', '5 - Not happy or unhappy', '6', '7', '8', '9', '10 - Very happy', 'Prefer not to say', 'Missing']","[6, 11, 4, 15, 6, 3, 13, 9, 15, 13, 10, 9, 10]","[4.8, 8.9, 3.2, 12.1, 4.8, 2.4, 10.5, 7.3, 12.1, 10.5, 8.1, 7.3, 8.1]",appearance_happy,114,School B,All,All,All,All,appearance,How happy are you with your appearance (the way that you look)?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Prefer not to say', 'Missing']","[29, 21, 21, 24, 18, 11]","[23.4, 16.9, 16.9, 19.4, 14.5, 8.9]",appearance_feel,113,School B,All,All,All,All,appearance,My appearance affects how I feel about myself
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[45, 35, 42, 2]","[36.3, 28.2, 33.9, 1.6]",negative_lonely,122,School B,All,All,All,All,negative,I feel lonely
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[30, 38, 47, 9]","[24.2, 30.6, 37.9, 7.3]",negative_unhappy,115,School B,All,All,All,All,negative,I am unhappy
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[31, 37, 36, 20]","[25.0, 29.8, 29.0, 16.1]",negative_like,104,School B,All,All,All,All,negative,Nobody likes me
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[26, 33, 51, 14]","[21.0, 26.6, 41.1, 11.3]",negative_cry,110,School B,All,All,All,All,negative,I cry a lot
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[46, 37, 36, 5]","[37.1, 29.8, 29.0, 4.0]",negative_school,119,School B,All,All,All,All,negative,I worry when I am at school
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[43, 44, 31, 6]","[34.7, 35.5, 25.0, 4.8]",negative_worry,118,School B,All,All,All,All,negative,I worry a lot
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[42, 37, 32, 13]","[33.9, 29.8, 25.8, 10.5]",negative_sleep,111,School B,All,All,All,All,negative,I have problems sleeping
"[1.0, 2.0, 3.0]","['Never', 'Sometimes', 'Always']","[42, 46, 36]","[33.9, 37.1, 29.0]",negative_wake,124,School B,All,All,All,All,negative,I wake up in the night
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[39, 36, 42, 7]","[31.5, 29.0, 33.9, 5.6]",negative_shy,117,School B,All,All,All,All,negative,I am shy
"[1.0, 2.0, 3.0, nan]","['Never', 'Sometimes', 'Always', 'Missing']","[43, 37, 32, 12]","[34.7, 29.8, 25.8, 9.7]",negative_scared,112,School B,All,All,All,All,negative,I feel scared
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[12, 26, 24, 25, 29, 8]","[9.7, 21.0, 19.4, 20.2, 23.4, 6.5]",lonely,116,School B,All,All,All,All,lonely,How often do you feel lonely?
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[22, 33, 26, 32, 11]","[17.7, 26.6, 21.0, 25.8, 8.9]",support_ways,113,School B,All,All,All,All,support,"I have ways to support myself (e.g. to cope, or help myself feel better)"
"[1.0, 2.0, 3.0, 4.0]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree']","[36, 31, 25, 32]","[29.0, 25.0, 20.2, 25.8]",support_look,124,School B,All,All,All,All,support,I know where to look for advice on how to support myself
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[59, 59, 6]","[47.6, 47.6, 4.8]",sleep,118,School B,All,All,All,All,sleep,Is the amount of sleep you normally get enough for you to feel awake and concentrate on your school work during the day?
"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, nan]","['0 days', '1 day', '2 days', '3 days', '4 days', '5 days', '6 days', '7 days', 'Missing']","[19, 18, 15, 12, 16, 9, 13, 8, 14]","[15.3, 14.5, 12.1, 9.7, 12.9, 7.3, 10.5, 6.5, 11.3]",physical_days,110,School B,All,All,All,All,physical,"How many days in a usual week are you physically active? Remember, we are interested in things that make you hot, sweaty, and/or breathe faster."
