cat,cat_lab,count,percentage,measure,n_responses,school_lab,year_group_lab,gender_lab,fsm_lab,sen_lab,group,measure_lab
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[27, 24, 19, 27, 20, 11]","[21.09375, 18.75, 14.84375, 21.09375, 15.625, 8.59375]",social_along,128.0,School A,All,All,All,All,social,"
I get along with people around me"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[21, 24, 24, 27, 23, 9]","[16.40625, 18.75, 18.75, 21.09375, 17.96875, 7.03125]",social_time,128.0,School A,All,All,All,All,social,"
People like to spend time with me"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[20, 29, 29, 26, 14, 10]","[15.625, 22.65625, 22.65625, 20.3125, 10.9375, 7.8125]",social_support,128.0,School A,All,All,All,All,social,"
I feel supported by my friends"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[29, 15, 23, 25, 21, 15]","[22.65625, 11.71875, 17.96875, 19.53125, 16.40625, 11.71875]",social_hard,128.0,School A,All,All,All,All,social,"
My friends care about me when times are hard (for example if I am sick or have
done something wrong)"
"[1, 2, 3, 4, nan]","['Not at all', '1-3 times in last 6 months', '4+ times in last 6 months', 'A few times a week', 'No response']","[38, 37, 32, 20, 1]","[29.6875, 28.90625, 25.0, 15.625, 0.78125]",bully_physical,128.0,School A,All,All,All,All,bully,"
How often do you get physically bullied at school? By this we mean getting hit,
pushed around, threatened, or having belongings stolen."
"[1, 2, 3, 4, nan]","['Not at all', '1-3 times in last 6 months', '4+ times in last 6 months', 'A few times a week', 'No response']","[26, 24, 43, 30, 5]","[20.3125, 18.75, 33.59375, 23.4375, 3.90625]",bully_other,128.0,School A,All,All,All,All,bully,"
How often do you get bullied in other ways at school? By this we mean insults,
slurs, name calling, threats, getting left out or excluded by others, or having
rumours spread about you on purpose."
"[1, 2, 3, 4, nan]","['Not at all', '1-3 times in last 6 months', '4+ times in last 6 months', 'A few times a week', 'No response']","[29, 33, 36, 29, 1]","[22.65625, 25.78125, 28.125, 22.65625, 0.78125]",bully_cyber,128.0,School A,All,All,All,All,bully,"
How often do you get cyber-bullied? By this we mean someone sending mean text
or online messages about you, creating a website making fun of you, posting
pictures that make you look bad online, or sharing them with others."
"[0, 1, nan]","['No', 'Yes', 'No response']","[62, 58, 8]","[48.4375, 45.3125, 6.25]",peer_talk,128.0,School A,All,All,All,All,talk,"
Talked about feeling down with... another person your age"
"[1, 2, 3, 4, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'No response']","[9, 12, 17, 15, 5]","[15.517241379310345, 20.689655172413794, 29.310344827586203, 25.862068965517242, 8.620689655172415]",peer_talk_listen,58.0,School A,All,All,All,All,talk,"
Did you feel listened to when you spoke with... another person your age"
"[1, 2, 3, nan]","['Not helpful', 'Somewhat helpful', 'Very helpful', 'No response']","[23, 14, 19, 2]","[39.6551724137931, 24.137931034482758, 32.758620689655174, 3.4482758620689653]",peer_talk_helpful,58.0,School A,All,All,All,All,talk,"
Did you receive advice that you found helpful from... another person your
age"
"[1, 2, 3, 4, nan]","['Very uncomfortable', 'Uncomfortable', 'Comfortable', 'Very comfortable', 'No response']","[12, 13, 20, 16, 1]","[19.35483870967742, 20.967741935483872, 32.25806451612903, 25.806451612903224, 1.6129032258064515]",peer_talk_if,62.0,School A,All,All,All,All,talk,"
How would you feel about speaking with... another person your age"
"[1, 2, 3, 4, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'No response']","[24, 36, 31, 32, 5]","[18.75, 28.125, 24.21875, 25.0, 3.90625]",accept_peer,128.0,School A,All,All,All,All,accept,"
Other people your age"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[9, 13, 14, 6, 15, 5]","[14.516129032258066, 20.967741935483872, 22.58064516129032, 9.67741935483871, 24.193548387096776, 8.064516129032258]",autonomy_pressure,62.0,School A,Year 8,All,All,All,autonomy,"
I feel pressured in my life"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[16, 12, 9, 11, 12, 2]","[25.806451612903224, 19.35483870967742, 14.516129032258066, 17.741935483870968, 19.35483870967742, 3.225806451612903]",autonomy_express,62.0,School A,Year 8,All,All,All,autonomy,"
I generally feel free to express my ideas and opinions"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[11, 14, 5, 19, 10, 3]","[17.741935483870968, 22.58064516129032, 8.064516129032258, 30.64516129032258, 16.129032258064516, 4.838709677419355]",autonomy_decide,62.0,School A,Year 8,All,All,All,autonomy,"
I feel like I am free to decide for myself how to live my life"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[12, 10, 9, 14, 12, 5]","[19.35483870967742, 16.129032258064516, 14.516129032258066, 22.58064516129032, 19.35483870967742, 8.064516129032258]",autonomy_told,62.0,School A,Year 8,All,All,All,autonomy,"
In my daily life I often have to do what I am told"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[10, 12, 13, 9, 9, 9]","[16.129032258064516, 19.35483870967742, 20.967741935483872, 14.516129032258066, 14.516129032258066, 14.516129032258066]",autonomy_myself,62.0,School A,Year 8,All,All,All,autonomy,"
I feel I can pretty much be myself in daily situations"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[11, 18, 11, 11, 10, 1]","[17.741935483870968, 29.03225806451613, 17.741935483870968, 17.741935483870968, 16.129032258064516, 1.6129032258064515]",autonomy_choice,62.0,School A,Year 8,All,All,All,autonomy,"
I have enough choice about how I spend my time"
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, nan]","['0 - not at all', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10 - completely', 'No response']","[4, 5, 6, 9, 4, 5, 4, 2, 6, 8, 4, 5]","[6.451612903225806, 8.064516129032258, 9.67741935483871, 14.516129032258066, 6.451612903225806, 8.064516129032258, 6.451612903225806, 3.225806451612903, 9.67741935483871, 12.903225806451612, 6.451612903225806, 8.064516129032258]",life_satisfaction,62.0,School A,Year 8,All,All,All,life_satisfaction,"
Overall, how satisfied are you with your life nowadays?"
"[1, 2, 3, 4, 5, nan]","['Almost never', 'Sometimes', 'Often', 'Very often', 'Always', 'No response']","[13, 8, 8, 13, 17, 3]","[20.967741935483872, 12.903225806451612, 12.903225806451612, 20.967741935483872, 27.419354838709676, 4.838709677419355]",optimism_future,62.0,School A,Year 8,All,All,All,optimism,"
I am optimistic about my future"
"[1, 2, 3, 4, 5, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'No response']","[16, 14, 8, 12, 12, 0]","[25.806451612903224, 22.58064516129032, 12.903225806451612, 19.35483870967742, 19.35483870967742, 0.0]",optimism_best,62.0,School A,Year 8,All,All,All,optimism,"
In uncertain times, I expect the best"
"[1, 2, 3, 4, 5, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'No response']","[14, 18, 9, 7, 13, 1]","[22.58064516129032, 29.03225806451613, 14.516129032258066, 11.29032258064516, 20.967741935483872, 1.6129032258064515]",optimism_good,62.0,School A,Year 8,All,All,All,optimism,"
I think good things are going to happen to me"
"[1, 2, 3, 4, 5, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'No response']","[13, 12, 10, 16, 10, 1]","[20.967741935483872, 19.35483870967742, 16.129032258064516, 25.806451612903224, 16.129032258064516, 1.6129032258064515]",optimism_work,62.0,School A,Year 8,All,All,All,optimism,"
I believe that things will work out, no matter how difficult they seem"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[8, 6, 11, 15, 20, 2]","[12.903225806451612, 9.67741935483871, 17.741935483870968, 24.193548387096776, 32.25806451612903, 3.225806451612903]",wellbeing_optimistic,62.0,School A,Year 8,All,All,All,wellbeing,"
I've been feeling optimistic about the future"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[11, 15, 13, 14, 4, 5]","[17.741935483870968, 24.193548387096776, 20.967741935483872, 22.58064516129032, 6.451612903225806, 8.064516129032258]",wellbeing_useful,62.0,School A,Year 8,All,All,All,wellbeing,"
I've been feeling useful"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[15, 7, 7, 14, 12, 7]","[24.193548387096776, 11.29032258064516, 11.29032258064516, 22.58064516129032, 19.35483870967742, 11.29032258064516]",wellbeing_relaxed,62.0,School A,Year 8,All,All,All,wellbeing,"
I've been feeling relaxed"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[16, 8, 10, 10, 10, 8]","[25.806451612903224, 12.903225806451612, 16.129032258064516, 16.129032258064516, 16.129032258064516, 12.903225806451612]",wellbeing_problems,62.0,School A,Year 8,All,All,All,wellbeing,"
I've been dealing with problems well"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[8, 11, 19, 11, 12, 1]","[12.903225806451612, 17.741935483870968, 30.64516129032258, 17.741935483870968, 19.35483870967742, 1.6129032258064515]",wellbeing_thinking,62.0,School A,Year 8,All,All,All,wellbeing,"
I've been thinking clearly"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[15, 7, 14, 5, 15, 6]","[24.193548387096776, 11.29032258064516, 22.58064516129032, 8.064516129032258, 24.193548387096776, 9.67741935483871]",wellbeing_close,62.0,School A,Year 8,All,All,All,wellbeing,"
I've been feeling close to other people"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[11, 15, 13, 11, 12, 0]","[17.741935483870968, 24.193548387096776, 20.967741935483872, 17.741935483870968, 19.35483870967742, 0.0]",wellbeing_mind,62.0,School A,Year 8,All,All,All,wellbeing,"
I've been able to make up my own mind about things"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[15, 13, 21, 6, 7]","[24.193548387096776, 20.967741935483872, 33.87096774193548, 9.67741935483871, 11.29032258064516]",esteem_satisfied,62.0,School A,Year 8,All,All,All,esteem,"
On the whole, I am satisfied with myself"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[14, 13, 14, 14, 7]","[22.58064516129032, 20.967741935483872, 22.58064516129032, 22.58064516129032, 11.29032258064516]",esteem_qualities,62.0,School A,Year 8,All,All,All,esteem,"
I feel that I have a number of good qualities"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[13, 16, 11, 17, 5]","[20.967741935483872, 25.806451612903224, 17.741935483870968, 27.419354838709676, 8.064516129032258]",esteem_well,62.0,School A,Year 8,All,All,All,esteem,"
I am able to do things as well as most other people"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[15, 18, 14, 11, 4]","[24.193548387096776, 29.03225806451613, 22.58064516129032, 17.741935483870968, 6.451612903225806]",esteem_value,62.0,School A,Year 8,All,All,All,esteem,"
I am a person of value"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[20, 15, 12, 11, 4]","[32.25806451612903, 24.193548387096776, 19.35483870967742, 17.741935483870968, 6.451612903225806]",esteem_good,62.0,School A,Year 8,All,All,All,esteem,"
I feel good about myself"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[10, 16, 13, 10, 10, 3]","[16.129032258064516, 25.806451612903224, 20.967741935483872, 16.129032258064516, 16.129032258064516, 4.838709677419355]",stress_control,62.0,School A,Year 8,All,All,All,stress,"
Felt you were unable to control the important things in your life"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[8, 11, 17, 9, 11, 6]","[12.903225806451612, 17.741935483870968, 27.419354838709676, 14.516129032258066, 17.741935483870968, 9.67741935483871]",stress_overcome,62.0,School A,Year 8,All,All,All,stress,"
Felt that difficulties were piling up so high that you could not overcome
them"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[10, 4, 16, 13, 11, 8]","[16.129032258064516, 6.451612903225806, 25.806451612903224, 20.967741935483872, 17.741935483870968, 12.903225806451612]",stress_confident,62.0,School A,Year 8,All,All,All,stress,"
Felt confident about your ability to handle your personal problems"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[12, 14, 13, 11, 10, 2]","[19.35483870967742, 22.58064516129032, 20.967741935483872, 17.741935483870968, 16.129032258064516, 3.225806451612903]",stress_way,62.0,School A,Year 8,All,All,All,stress,Felt that things were going your way
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, nan]","['0 - Very unhappy', '1', '2', '3', '4', '5 - Not happy or unhappy', '6', '7', '8', '9', '10 - Very happy', 'Prefer not to say', 'No response']","[5, 8, 7, 2, 3, 12, 4, 3, 2, 6, 4, 6, 0]","[8.064516129032258, 12.903225806451612, 11.29032258064516, 3.225806451612903, 4.838709677419355, 19.35483870967742, 6.451612903225806, 4.838709677419355, 3.225806451612903, 9.67741935483871, 6.451612903225806, 9.67741935483871, 0.0]",appearance_happy,62.0,School A,Year 8,All,All,All,appearance,"
How happy are you with your appearance (the way that you look)?"
"[1, 2, 3, 4, 5, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Prefer not to say', 'No response']","[7, 16, 6, 20, 7, 6]","[11.29032258064516, 25.806451612903224, 9.67741935483871, 32.25806451612903, 11.29032258064516, 9.67741935483871]",appearance_feel,62.0,School A,Year 8,All,All,All,appearance,"
My appearance affects how I feel about myself"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[26, 24, 12, 0]","[41.935483870967744, 38.70967741935484, 19.35483870967742, 0.0]",negative_lonely,62.0,School A,Year 8,All,All,All,negative,"
I feel lonely"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[18, 20, 17, 7]","[29.03225806451613, 32.25806451612903, 27.419354838709676, 11.29032258064516]",negative_unhappy,62.0,School A,Year 8,All,All,All,negative,"
I am unhappy"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[23, 20, 17, 2]","[37.096774193548384, 32.25806451612903, 27.419354838709676, 3.225806451612903]",negative_like,62.0,School A,Year 8,All,All,All,negative,"
Nobody likes me"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[24, 13, 20, 5]","[38.70967741935484, 20.967741935483872, 32.25806451612903, 8.064516129032258]",negative_cry,62.0,School A,Year 8,All,All,All,negative,"
I cry a lot"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[16, 25, 19, 2]","[25.806451612903224, 40.32258064516129, 30.64516129032258, 3.225806451612903]",negative_school,62.0,School A,Year 8,All,All,All,negative,"
I worry when I am at school"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[20, 25, 14, 3]","[32.25806451612903, 40.32258064516129, 22.58064516129032, 4.838709677419355]",negative_worry,62.0,School A,Year 8,All,All,All,negative,"
I worry a lot"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[23, 22, 17, 0]","[37.096774193548384, 35.483870967741936, 27.419354838709676, 0.0]",negative_sleep,62.0,School A,Year 8,All,All,All,negative,"
I have problems sleeping"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[18, 22, 12, 10]","[29.03225806451613, 35.483870967741936, 19.35483870967742, 16.129032258064516]",negative_wake,62.0,School A,Year 8,All,All,All,negative,"
I wake up in the night"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[19, 24, 17, 2]","[30.64516129032258, 38.70967741935484, 27.419354838709676, 3.225806451612903]",negative_shy,62.0,School A,Year 8,All,All,All,negative,"
I am shy"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[20, 19, 22, 1]","[32.25806451612903, 30.64516129032258, 35.483870967741936, 1.6129032258064515]",negative_scared,62.0,School A,Year 8,All,All,All,negative,"
I feel scared"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[9, 12, 11, 13, 16, 1]","[14.516129032258066, 19.35483870967742, 17.741935483870968, 20.967741935483872, 25.806451612903224, 1.6129032258064515]",lonely,62.0,School A,Year 8,All,All,All,lonely,"
How often do you feel lonely?"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[14, 13, 19, 14, 2]","[22.58064516129032, 20.967741935483872, 30.64516129032258, 22.58064516129032, 3.225806451612903]",support_ways,62.0,School A,Year 8,All,All,All,support,"
I have ways to support myself (e.g. to cope, or help myself feel better)"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[13, 15, 15, 19, 0]","[20.967741935483872, 24.193548387096776, 24.193548387096776, 30.64516129032258, 0.0]",support_look,62.0,School A,Year 8,All,All,All,support,"
I know where to look for advice on how to support myself"
"[0, 1, nan]","['No', 'Yes', 'No response']","[33, 24, 5]","[53.2258064516129, 38.70967741935484, 8.064516129032258]",sleep,62.0,School A,Year 8,All,All,All,sleep,"
Is the amount of sleep you normally get enough for you to feel awake and
concentrate on your school work during the day?"
